,event_date,event_time_cst,home_id,away_id,venue_id
570,01/01/2024,08:00 PM,65,86,4
571,01/01/2024,08:00 PM,64,92,1
572,01/01/2024,03:00 PM,71,90,65
573,01/03/2024,07:00 PM,80,89,71
574,01/03/2024,07:00 PM,79,81,16
575,01/03/2024,07:00 PM,82,70,73
576,01/03/2024,08:00 PM,64,66,1
577,01/03/2024,08:00 PM,94,88,81
578,01/03/2024,08:00 PM,67,92,62
579,01/03/2024,08:00 PM,68,63,63
580,01/03/2024,09:00 PM,75,74,68
581,01/03/2024,09:00 PM,65,91,4
582,01/03/2024,09:00 PM,85,93,76
583,01/03/2024,10:00 PM,84,69,75
584,01/03/2024,10:30 PM,72,87,8
585,01/03/2024,10:30 PM,86,78,77
586,01/04/2024,07:30 PM,70,83,6
587,01/04/2024,09:00 PM,76,87,69
588,01/05/2024,07:00 PM,89,82,25
589,01/05/2024,07:00 PM,66,77,61
590,01/05/2024,07:00 PM,79,92,16
591,01/05/2024,07:00 PM,93,80,29
592,01/05/2024,08:00 PM,64,65,1
593,01/05/2024,08:00 PM,94,63,81
594,01/05/2024,08:00 PM,67,88,62
595,01/05/2024,08:00 PM,73,84,66
596,01/05/2024,09:00 PM,75,91,68
597,01/05/2024,10:00 PM,71,69,65
598,01/05/2024,10:00 PM,90,74,79
599,01/05/2024,10:30 PM,72,78,8
600,01/05/2024,10:30 PM,86,68,77
601,01/06/2024,07:00 PM,83,92,74
602,01/06/2024,07:00 PM,70,81,6
603,01/06/2024,10:00 PM,76,68,69
604,01/06/2024,01:00 PM,93,88,29
605,01/06/2024,04:00 PM,65,74,4
606,01/07/2024,07:00 PM,86,87,77
607,01/07/2024,07:00 PM,89,63,25
608,01/07/2024,07:00 PM,81,73,72
609,01/07/2024,07:00 PM,80,94,71
610,01/07/2024,07:00 PM,66,79,61
611,01/07/2024,07:00 PM,83,84,74
612,01/07/2024,07:00 PM,82,77,73
613,01/07/2024,08:00 PM,64,67,1
614,01/07/2024,10:00 PM,90,91,79
615,01/07/2024,10:00 PM,85,69,76
616,01/07/2024,03:00 PM,92,88,27
617,01/07/2024,03:00 PM,70,72,6
618,01/08/2024,07:00 PM,75,68,68
619,01/08/2024,08:00 PM,76,78,69
620,01/09/2024,07:00 PM,79,84,16
621,01/09/2024,07:00 PM,93,82,29
622,01/09/2024,08:00 PM,94,64,81
623,01/09/2024,09:00 PM,65,89,4
624,01/10/2024,07:00 PM,77,71,70
625,01/10/2024,07:00 PM,63,72,60
626,01/10/2024,07:00 PM,87,86,20
627,01/10/2024,07:30 PM,91,84,80
628,01/10/2024,08:00 PM,67,76,62
