,Team,Gtm,Date,Opp,Rslt,HR,RBI
0,ARI,1,Apr 7,SDP,"W,4-2",1,3
1,ARI,2,Apr 8,SDP,"L,0-3",0,0
2,ARI,3,Apr 9,SDP,"L,2-5",1,2
3,ARI,4,Apr 10,SDP,"L,5-10",2,5
4,ARI,5,Apr 12,HOU,"L,1-2",1,1
5,ARI,6,Apr 13,HOU,"W,3-2",0,3
6,ARI,7,Apr 15,NYM,"L,3-10",1,3
7,ARI,8,Apr 16,NYM,"W,3-2",1,3
8,ARI,9,Apr 17,NYM,"L,0-5",0,0
9,ARI,10,Apr 19 (1),WSN,"L,1-6",1,1
10,ARI,11,Apr 19 (2),WSN,"L,0-1",0,0
11,ARI,12,Apr 20,WSN,"W,11-2",1,10
12,ARI,13,Apr 21,WSN,"W,4-3",3,4
13,ARI,14,Apr 22,NYM,"L,5-6",2,5
14,ARI,15,Apr 23,NYM,"W,5-2",0,5
15,ARI,16,Apr 24,NYM,"L,2-6",1,2
16,ARI,17,Apr 25,LAD,"L,0-4",0,0
17,ARI,18,Apr 26,LAD,"W,5-3",1,4
18,ARI,19,Apr 27,LAD,"W,3-1",1,2
19,ARI,20,Apr 28,STL,"L,3-8",1,3
20,ARI,21,Apr 29,STL,"W,6-2",0,6
21,ARI,22,Apr 30,STL,"W,2-0",2,2
22,ARI,May,May,Opp,Rslt,HR,RBI
23,ARI,23,May 1,STL,"L,5-7",4,5
24,ARI,24,May 2,MIA,"W,5-4",1,5
25,ARI,25,May 3,MIA,"W,5-4",2,5
26,ARI,26,May 4,MIA,"W,8-7",2,7
27,ARI,27,May 6,COL,"W,4-1",2,4
28,ARI,28,May 7,COL,"L,1-4",0,1
29,ARI,29,May 8,COL,"W,4-0",0,3
30,ARI,30,May 9,MIA,"W,4-3",1,4
31,ARI,31,May 10,MIA,"W,9-3",1,8
32,ARI,32,May 11,MIA,"L,3-11",2,3
33,ARI,33,May 13,CHC,"W,4-3",0,3
34,ARI,34,May 14,CHC,"L,2-4",0,2
35,ARI,35,May 15,CHC,"L,2-3",0,1
36,ARI,36,May 16,LAD,"L,4-5",2,4
37,ARI,37,May 17 (1),LAD,"L,6-7",2,6
38,ARI,38,May 17 (2),LAD,"L,3-12",2,3
39,ARI,39,May 18,LAD,"L,3-5",0,3
40,ARI,40,May 19,CHC,"W,3-1",1,3
41,ARI,41,May 20,CHC,"W,10-6",7,10
42,ARI,42,May 21,CHC,"W,7-6",1,6
43,ARI,43,May 22,CHC,"L,4-5",0,4
44,ARI,44,May 23,KCR,"W,9-5",2,9
45,ARI,45,May 24,KCR,"W,8-6",4,7
46,ARI,46,May 26,LAD,"L,1-14",1,1
47,ARI,47,May 27,LAD,"L,4-6",0,4
48,ARI,48,May 28,LAD,"L,2-3",0,2
49,ARI,49,May 29,LAD,"L,1-3",0,1
50,ARI,50,May 30,ATL,"W,6-2",1,6
51,ARI,51,May 31,ATL,"W,8-7",1,8
52,ARI,Jun,Jun,Opp,Rslt,HR,RBI
53,ARI,52,Jun 1,ATL,"L,0-6",0,0
54,ARI,53,Jun 3,PIT,"W,8-6",5,7
55,ARI,54,Jun 4,PIT,"L,1-2",0,0
56,ARI,55,Jun 5,PIT,"L,0-3",0,0
57,ARI,56,Jun 6,CIN,"L,0-7",0,0
58,ARI,57,Jun 7,CIN,"L,8-14",2,8
59,ARI,58,Jun 8,CIN,"W,7-0",3,7
60,ARI,59,Jun 9,CIN,"W,5-4",1,5
61,ARI,60,Jun 10,PHI,"L,5-7",1,5
62,ARI,61,Jun 11,PHI,"L,0-4",0,0
63,ARI,62,Jun 12,PHI,"W,13-1",1,11
64,ARI,63,Jun 13,CIN,"L,4-5",1,4
65,ARI,64,Jun 14,CIN,"L,3-5",0,1
66,ARI,65,Jun 15,CIN,"W,7-4",1,6
67,ARI,66,Jun 17,MIN,"W,7-2",2,5
68,ARI,67,Jun 18,MIN,"L,1-11",0,1
69,ARI,68,Jun 19,MIN,"W,7-1",4,7
70,ARI,69,Jun 20,SDP,"L,1-4",0,1
71,ARI,70,Jun 21,SDP,"L,2-3",1,2
72,ARI,71,Jun 22,SDP,"L,4-10",2,3
73,ARI,72,Jun 24,DET,"L,1-5",0,1
74,ARI,73,Jun 25,DET,"L,3-6",1,3
75,ARI,74,Jun 26,DET,"W,11-7",2,11
76,ARI,75,Jun 28,SDP,"W,7-6",0,7
77,ARI,76,Jun 29,SDP,"L,0-4",0,0
78,ARI,Jul,Jul,Opp,Rslt,HR,RBI
79,ARI,77,Jul 1,COL,"W,9-3",3,8
80,ARI,78,Jul 2,COL,"L,7-11",4,7
81,ARI,79,Jul 3,COL,"L,5-6",1,5
82,ARI,80,Jul 4,SFG,"W,8-3",0,7
83,ARI,81,Jul 5,SFG,"W,6-2",1,5
84,ARI,82,Jul 6,SFG,"L,5-7",0,5
85,ARI,83,Jul 7,COL,"L,3-4",1,3
86,ARI,84,Jul 8,COL,"L,5-6",2,5
87,ARI,85,Jul 9,COL,"W,9-2",1,9
88,ARI,86,Jul 10,COL,"L,2-3",1,2
89,ARI,87,Jul 11,SFG,"W,4-3",0,4
90,ARI,88,Jul 12,SFG,"L,0-13",0,0
91,ARI,89,Jul 13,SFG,"L,3-4",1,3
92,ARI,90,Jul 15,SDP,"L,3-5",2,3
93,ARI,91,Jul 16,SDP,"L,3-4",1,3
94,ARI,92,Jul 17,SDP,"W,3-1",1,3
95,ARI,93,Jul 22,WSN,"W,10-1",2,10
96,ARI,94,Jul 23,WSN,"W,7-2",1,7
97,ARI,95,Jul 24,WSN,"L,3-4",0,3
98,ARI,96,Jul 25,SFG,"W,7-0",0,7
99,ARI,97,Jul 26,SFG,"W,7-3",2,7
100,ARI,98,Jul 27,SFG,"W,5-3",2,4
101,ARI,99,Jul 29,ATL,"L,2-5",1,2
102,ARI,100,Jul 30,ATL,"L,2-6",0,2
103,ARI,101,Jul 31,ATL,"L,0-1",0,0
104,ARI,Aug,Aug,Opp,Rslt,HR,RBI
105,ARI,102,Aug 1,CLE,"L,5-6",2,4
106,ARI,103,Aug 2,CLE,"W,6-3",2,6
107,ARI,104,Aug 3,CLE,"L,4-7",2,4
108,ARI,105,Aug 5,COL,"W,6-5",1,6
109,ARI,106,Aug 6,COL,"L,2-3",1,2
110,ARI,107,Aug 7,COL,"W,6-4",2,5
111,ARI,108,Aug 8,PIT,"W,3-0",0,2
112,ARI,109,Aug 9,PIT,"W,6-4",0,6
113,ARI,110,Aug 10,PIT,"L,4-6",0,3
114,ARI,111,Aug 11,PIT,"W,9-3",1,9
115,ARI,112,Aug 12,COL,"L,3-5",0,2
116,ARI,113,Aug 13,COL,"W,6-0",3,5
117,ARI,114,Aug 14,COL,"W,7-4",1,7
118,ARI,115,Aug 15,SFG,"L,1-6",1,1
119,ARI,116,Aug 16,SFG,"L,1-2",1,1
120,ARI,117,Aug 17,SFG,"W,3-2",0,3
121,ARI,118,Aug 18,SFG,"W,5-0",0,5
122,ARI,119,Aug 19,STL,"L,1-5",0,1
123,ARI,120,Aug 20,STL,"L,7-16",1,6
124,ARI,121,Aug 21,STL,"L,4-6",0,3
125,ARI,122,Aug 23,KCR,"W,7-3",0,6
126,ARI,123,Aug 24,KCR,"L,3-5",2,2
127,ARI,124,Aug 26,CHW,"W,7-2",2,7
128,ARI,125,Aug 27,CHW,"W,10-5",0,9
129,ARI,126,Aug 28,CHW,"W,3-2",2,3
130,ARI,127,Aug 29,PHI,"W,13-7",1,12
131,ARI,128,Aug 30,PHI,"W,12-3",1,12
132,ARI,129,Aug 31,PHI,"L,2-18",1,1
133,ARI,September/October,September/October,Opp,Rslt,HR,RBI
134,ARI,130,Sep 1,MIL,"W,5-0",1,5
135,ARI,131,Sep 2,MIL,"W,2-1",0,2
136,ARI,132,Sep 3,MIL,"L,6-8",1,6
137,ARI,133,Sep 4,MIL,"W,5-1",2,5
138,ARI,134,Sep 5,SDP,"W,5-0",1,5
139,ARI,135,Sep 6,SDP,"L,5-6",3,5
140,ARI,136,Sep 7,SDP,"L,3-6",3,3
141,ARI,137,Sep 9,COL,"L,10-13",3,10
142,ARI,138,Sep 10,COL,"L,1-4",0,1
143,ARI,139,Sep 11,COL,"W,12-6",0,11
144,ARI,140,Sep 12,LAD,"L,0-6",0,0
145,ARI,141,Sep 13,LAD,"L,0-4",0,0
146,ARI,142,Sep 14,LAD,"W,5-3",3,5
147,ARI,143,Sep 15,SDP,"W,4-0",3,4
148,ARI,144,Sep 16,SDP,"L,3-12",2,3
149,ARI,145,Sep 17,SDP,"L,0-2",0,0
150,ARI,146,Sep 18,SDP,"L,1-6",0,1
151,ARI,147,Sep 19,LAD,"L,2-5",0,1
152,ARI,148,Sep 20 (1),LAD,"L,5-6",2,4
153,ARI,149,Sep 20 (2),LAD,"W,5-2",1,3
154,ARI,150,Sep 21,LAD,"W,6-1",0,6
155,ARI,151,Sep 22,LAD,"L,2-3",1,2
156,ARI,152,Sep 23,SFG,"L,5-6",1,5
157,ARI,153,Sep 24,SFG,"W,5-2",0,5
158,ARI,154,Sep 25,SFG,"L,2-3",0,2
159,ARI,155,Sep 27,HOU,"L,2-10",2,2
160,ARI,156,Sep 28,HOU,"W,5-2",0,4
161,ARI,157,Sep 30,SFG,"L,4-10",0,4
162,ARI,158,Oct 1,SFG,"W,8-4",0,8
163,ARI,159,Oct 2,SFG,"L,3-4",0,3
164,ARI,160,Oct 3,MIL,"L,5-6",2,5
165,ARI,161,Oct 4,MIL,"L,0-3",0,0
166,ARI,162,Oct 5,MIL,"W,4-2",2,4
0,ATL,1,Apr 7,CIN,"L,3-6",1,2
1,ATL,2,Apr 8,CIN,"W,7-6",0,7
2,ATL,3,Apr 9,CIN,"W,2-1",0,2
3,ATL,4,Apr 10,CIN,"L,3-6",2,3
4,ATL,5,Apr 11,WSN,"L,2-11",0,2
5,ATL,6,Apr 12,WSN,"W,16-4",3,14
6,ATL,7,Apr 13,WSN,"L,1-3",1,1
7,ATL,8,Apr 14,SDP,"L,1-12",1,1
8,ATL,9,Apr 15,SDP,"W,5-2",1,4
9,ATL,10,Apr 16,SDP,"W,5-2",3,5
10,ATL,11,Apr 17,SDP,"L,1-2",1,1
11,ATL,12,Apr 18,LAD,"L,4-7",2,4
12,ATL,13,Apr 19,LAD,"W,3-1",1,3
13,ATL,14,Apr 20,LAD,"L,1-5",0,1
14,ATL,15,Apr 22,MIA,"W,3-0",0,3
15,ATL,16,Apr 23,MIA,"L,7-9",3,7
16,ATL,17,Apr 24,MIA,"L,4-5",1,4
17,ATL,18,Apr 26,CHC,"W,3-1",1,2
18,ATL,19,Apr 27,CHC,"L,3-6",0,3
19,ATL,20,Apr 28,CHC,"W,5-1",3,5
20,ATL,21,Apr 29,TEX,"W,6-3",4,5
21,ATL,22,Apr 30,TEX,"L,1-3",0,1
22,ATL,May,May,Opp,Rslt,HR,RBI
23,ATL,23,May 1,TEX,"L,3-7",0,3
24,ATL,24,May 2,NYM,"W,5-2",1,5
25,ATL,25,May 3 (1),NYM,"L,4-5",1,4
26,ATL,26,May 3 (2),NYM,"L,0-3",0,0
27,ATL,27,May 4,NYM,"W,9-2",1,8
28,ATL,28,May 6,MIL,"L,3-6",2,3
29,ATL,29,May 7,MIL,"W,3-2",1,3
30,ATL,30,May 8,MIL,"W,9-2",2,8
31,ATL,31,May 10,BOS,"L,4-9",1,4
32,ATL,32,May 11,BOS,"W,5-3",2,5
33,ATL,33,May 13,SDP,"L,6-11",2,6
34,ATL,34,May 14,SDP,"W,6-5",2,6
35,ATL,35,May 15,SDP,"L,3-7",1,2
36,ATL,36,May 16,MIL,"L,0-1",0,0
37,ATL,37,May 17,MIL,"W,3-0",1,2
38,ATL,38,May 18,MIL,"L,6-7",2,5
39,ATL,39,May 20,MIA,"W,5-3",3,5
40,ATL,40,May 21,MIA,"W,4-3",2,4
41,ATL,41,May 22,MIA,"L,3-4",0,3
42,ATL,42,May 23,PHI,"L,3-7",0,3
43,ATL,43,May 24,PHI,"W,6-5",1,6
44,ATL,44,May 25,PHI,"W,8-4",3,7
45,ATL,45,May 26,PHI,"L,1-4",0,0
46,ATL,46,May 27,MIA,"W,6-4",1,6
47,ATL,47,May 28,MIA,"L,1-4",0,1
48,ATL,48,May 29,MIA,"W,6-3",3,6
49,ATL,49,May 30,ARI,"L,2-6",1,1
50,ATL,50,May 31,ARI,"L,7-8",1,7
51,ATL,Jun,Jun,Opp,Rslt,HR,RBI
52,ATL,51,Jun 1,ARI,"W,6-0",1,6
53,ATL,52,Jun 2,COL,"W,13-6",2,13
54,ATL,53,Jun 3,COL,"W,3-1",0,2
55,ATL,54,Jun 4,COL,"W,6-2",2,6
56,ATL,55,Jun 5,COL,"W,8-7",2,7
57,ATL,56,Jun 7,OAK,"W,3-2",3,3
58,ATL,57,Jun 8,OAK,"W,13-2",4,13
59,ATL,58,Jun 9,PIT,"W,3-1",0,3
60,ATL,59,Jun 10,PIT,"W,4-2",1,4
61,ATL,60,Jun 11,PIT,"W,10-4",3,10
62,ATL,61,Jun 12,PIT,"W,5-3",4,5
63,ATL,62,Jun 13,WSN,"W,9-5",5,9
64,ATL,63,Jun 14,WSN,"W,10-4",5,9
65,ATL,64,Jun 15,WSN,"W,8-2",3,8
66,ATL,65,Jun 17,CHC,"L,0-1",0,0
67,ATL,66,Jun 18,CHC,"L,3-6",1,3
68,ATL,67,Jun 19,CHC,"W,6-0",2,6
69,ATL,68,Jun 20,SFG,"W,2-1",1,2
70,ATL,69,Jun 21,SFG,"L,10-12",4,9
71,ATL,70,Jun 22,SFG,"W,4-3",1,4
72,ATL,71,Jun 23,SFG,"W,7-6",2,7
73,ATL,72,Jun 24,LAD,"L,1-4",0,1
74,ATL,73,Jun 25,LAD,"W,5-3",2,5
75,ATL,74,Jun 26,LAD,"L,3-5",0,3
76,ATL,75,Jun 28,PHI,"W,5-3",3,5
77,ATL,76,Jun 29,PHI,"W,4-1",1,4
78,ATL,77,Jun 30,PHI,"L,4-14",2,4
79,ATL,Jul,Jul,Opp,Rslt,HR,RBI
80,ATL,78,Jul 1,CIN,"W,9-1",2,9
81,ATL,79,Jul 2,CIN,"W,4-1",1,4
82,ATL,80,Jul 3,CIN,"L,3-4",3,3
83,ATL,81,Jul 4,STL,"W,6-3",0,6
84,ATL,82,Jul 5,STL,"W,7-1",2,7
85,ATL,83,Jul 6,STL,"W,3-0",2,3
86,ATL,84,Jul 7,STL,"L,2-3",1,2
87,ATL,85,Jul 8,WSN,"W,12-2",4,12
88,ATL,86,Jul 9,WSN,"W,4-3",1,3
89,ATL,87,Jul 10,WSN,"W,4-3",1,4
90,ATL,88,Jul 11,NYM,"L,1-4",1,1
91,ATL,89,Jul 12,NYM,"W,4-1",2,4
92,ATL,90,Jul 13,NYM,"L,3-7",3,3
93,ATL,91,Jul 14,WSN,"W,5-4",3,5
94,ATL,92,Jul 15,WSN,"W,8-4",3,8
95,ATL,93,Jul 16,WSN,"W,6-3",2,6
96,ATL,94,Jul 17,WSN,"L,3-7",0,3
97,ATL,95,Jul 22,LAA,"W,8-1",3,7
98,ATL,96,Jul 23,LAA,"W,7-2",1,7
99,ATL,97,Jul 24,LAA,"L,1-9",0,1
100,ATL,98,Jul 25,PHI,"L,4-6",0,1
101,ATL,99,Jul 26,PHI,"W,6-3",2,6
102,ATL,100,Jul 27,PHI,"L,2-7",1,2
103,ATL,101,Jul 29,ARI,"W,5-2",1,4
104,ATL,102,Jul 30,ARI,"W,6-2",3,6
105,ATL,103,Jul 31,ARI,"W,1-0",0,1
106,ATL,Aug,Aug,Opp,Rslt,HR,RBI
107,ATL,104,Aug 2,PHI,"W,13-1",2,11
108,ATL,105,Aug 3,PHI,"L,1-3",1,1
109,ATL,106,Aug 4,NYM,"L,4-6",1,4
110,ATL,107,Aug 5,NYM,"W,9-6",3,9
111,ATL,108,Aug 6 (1),NYM,"L,5-8",0,5
112,ATL,109,Aug 6 (2),NYM,"L,2-6",1,2
113,ATL,110,Aug 7,NYM,"L,2-5",1,2
114,ATL,111,Aug 9,BOS,"W,9-7",1,9
115,ATL,112,Aug 10,BOS,"W,8-4",2,8
116,ATL,113,Aug 12,MIA,"W,4-3",2,4
117,ATL,114,Aug 13 (1),MIA,"W,5-2",1,5
118,ATL,115,Aug 13 (2),MIA,"W,6-2",3,6
119,ATL,116,Aug 14,MIA,"W,3-1",1,2
120,ATL,117,Aug 15,NYM,"W,13-1",3,13
121,ATL,118,Aug 16,NYM,"W,5-0",2,4
122,ATL,119,Aug 17,NYM,"L,7-9",1,7
123,ATL,120,Aug 18,NYM,"W,3-2",0,3
124,ATL,121,Aug 19,HOU,"W,6-2",1,6
125,ATL,122,Aug 20,HOU,"W,5-4",1,5
126,ATL,123,Aug 21,HOU,"L,4-5",1,4
127,ATL,124,Aug 22,PIT,"W,2-1",1,2
128,ATL,125,Aug 23,PIT,"W,6-1",1,6
129,ATL,126,Aug 24,PIT,"W,14-2",2,13
130,ATL,127,Aug 26,STL,"W,11-4",0,10
131,ATL,128,Aug 27,STL,"L,5-6",1,5
132,ATL,129,Aug 28,STL,"L,3-6",1,3
133,ATL,130,Aug 30,COL,"L,2-3",0,2
134,ATL,131,Aug 31,COL,"W,3-2",2,3
135,ATL,September/October,September/October,Opp,Rslt,HR,RBI
136,ATL,132,Sep 1,COL,"W,3-0",2,3
137,ATL,133,Sep 2,MIA,"W,8-1",5,8
138,ATL,134,Sep 3,MIA,"W,2-1",1,2
139,ATL,135,Sep 4,MIA,"W,7-1",1,6
140,ATL,136,Sep 6,OAK,"W,10-9",1,10
141,ATL,137,Sep 7,OAK,"W,7-3",2,7
142,ATL,138,Sep 9,SEA,"W,6-4",4,6
143,ATL,139,Sep 10,SEA,"L,1-3",0,1
144,ATL,140,Sep 11,SEA,"L,7-8",4,7
145,ATL,141,Sep 12,SFG,"L,2-3",0,2
146,ATL,142,Sep 13,SFG,"W,5-1",1,5
147,ATL,143,Sep 14,SFG,"L,1-4",0,1
148,ATL,144,Sep 16,PHI,"W,7-2",2,7
149,ATL,145,Sep 17,PHI,"W,4-3",1,4
150,ATL,146,Sep 18,PHI,"W,5-2",2,5
151,ATL,147,Sep 19,WSN,"W,5-2",2,5
152,ATL,148,Sep 20,WSN,"W,3-2",2,3
153,ATL,149,Sep 21,WSN,"L,2-3",0,1
154,ATL,150,Sep 22,PHI,"L,0-1",0,0
155,ATL,151,Sep 23,PHI,"L,1-9",0,1
156,ATL,152,Sep 24,PHI,"W,6-3",2,6
157,ATL,153,Sep 25,PHI,"W,8-7",1,7
158,ATL,154,Sep 26,WSN,"W,8-0",3,7
159,ATL,155,Sep 27,WSN,"W,8-2",3,7
160,ATL,156,Sep 28,WSN,"L,2-3",1,1
161,ATL,157,Sep 30,NYM,"W,5-2",3,5
162,ATL,158,Oct 1,NYM,"W,4-2",2,4
163,ATL,159,Oct 2,NYM,"W,5-3",2,5
164,ATL,160,Oct 3,MIA,"L,0-4",0,0
165,ATL,161,Oct 4,MIA,"W,2-1",0,2
166,ATL,162,Oct 5,MIA,"L,9-12",2,9
0,BAL,1,Apr 8,TBR,"L,1-2",1,1
1,BAL,2,Apr 9,TBR,"L,3-5",1,3
2,BAL,3,Apr 10,TBR,"L,0-8",0,0
3,BAL,4,Apr 11,MIL,"W,2-0",0,2
4,BAL,5,Apr 12,MIL,"L,4-5",1,4
5,BAL,6,Apr 13,MIL,"L,2-4",0,2
6,BAL,7,Apr 15,NYY,"W,2-1",0,2
7,BAL,8,Apr 16,NYY,"L,2-5",1,2
8,BAL,9,Apr 17,NYY,"W,5-0",0,5
9,BAL,10,Apr 18,OAK,"L,1-5",0,1
10,BAL,11,Apr 19,OAK,"L,1-2",0,1
11,BAL,12,Apr 20,OAK,"W,1-0",0,0
12,BAL,13,Apr 21,OAK,"L,4-6",0,4
13,BAL,14,Apr 22,LAA,"W,5-3",0,5
14,BAL,15,Apr 23,LAA,"W,5-4",0,5
15,BAL,16,Apr 24,LAA,"L,6-7",2,6
16,BAL,17,Apr 26,NYY,"L,8-12",2,8
17,BAL,18,Apr 27,NYY,"L,2-5",1,2
18,BAL,19,Apr 28,NYY,"L,5-10",0,5
19,BAL,20,Apr 29,BOS,"L,1-3",1,1
20,BAL,21,Apr 30,BOS,"W,2-1",0,1
21,BAL,May,May,Opp,Rslt,HR,RBI
22,BAL,22,May 1,BOS,"W,9-5",1,9
23,BAL,23,May 2,MIN,"L,1-2",0,1
24,BAL,24,May 3,MIN,"L,2-7",0,2
25,BAL,25,May 4,MIN,"W,9-4",2,9
26,BAL,26,May 5,MIN,"W,5-3",5,5
27,BAL,27,May 8 (1),KCR,"L,4-6",0,4
28,BAL,28,May 8 (2),KCR,"W,4-2",0,3
29,BAL,29,May 9,KCR,"W,6-1",0,4
30,BAL,30,May 10,STL,"W,5-3",2,5
31,BAL,31,May 11,STL,"L,1-10",0,1
32,BAL,32,May 12,STL,"W,3-2",2,3
33,BAL,33,May 13,DET,"L,2-4",2,2
34,BAL,34,May 14,DET,"L,0-3",0,0
35,BAL,35,May 15,DET,"L,1-5",1,1
36,BAL,36,May 16,NYY,"L,2-6",2,2
37,BAL,37,May 17,NYY,"L,4-5",1,4
38,BAL,38,May 18,NYY,"L,2-3",0,2
39,BAL,39,May 19,NYY,"W,9-6",2,9
40,BAL,40,May 20,TBR,"W,8-6",1,6
41,BAL,41,May 21,TBR,"L,1-6",0,1
42,BAL,42,May 22,TBR,"W,7-6",1,6
43,BAL,43,May 23,NYY,"W,6-4",1,6
44,BAL,44,May 24,NYY,"L,6-7",2,6
45,BAL,45,May 25,NYY,"L,0-2",0,0
46,BAL,46,May 27,BOS,"W,12-8",3,10
47,BAL,47,May 28 (1),BOS,"L,3-5",1,3
48,BAL,48,May 28 (2),BOS,"W,4-2",1,4
49,BAL,49,May 29,BOS,"L,2-12",0,1
50,BAL,50,May 30,BOS,"W,10-0",3,9
51,BAL,51,May 31,SEA,"L,0-10",0,0
52,BAL,Jun,Jun,Opp,Rslt,HR,RBI
53,BAL,52,Jun 1,SEA,"W,9-2",4,9
54,BAL,53,Jun 2,SEA,"L,6-7",0,6
55,BAL,54,Jun 3,CLE,"L,3-6",0,3
56,BAL,55,Jun 4,CLE,"W,5-4",3,5
57,BAL,56,Jun 5,CLE,"L,2-3",1,2
58,BAL,57,Jun 7,CHC,"W,9-3",5,9
59,BAL,58,Jun 9,KCR,"L,5-7",0,5
60,BAL,59,Jun 10,KCR,"L,1-8",1,1
61,BAL,60,Jun 11,KCR,"W,6-4",1,5
62,BAL,61,Jun 12,KCR,"W,10-7",3,10
63,BAL,62,Jun 13,TOR,"L,1-11",0,1
64,BAL,63,Jun 14,TOR,"W,6-5",2,6
65,BAL,64,Jun 15,TOR,"L,6-7",3,6
66,BAL,65,Jun 16,TOR,"W,10-2",1,10
67,BAL,66,Jun 17,TBR,"W,1-0",0,1
68,BAL,67,Jun 18,TBR,"L,6-7",0,6
69,BAL,68,Jun 19,TBR,"W,2-1",1,2
70,BAL,69,Jun 21,WSN,"L,0-3",0,0
71,BAL,70,Jun 22,WSN,"W,7-0",3,7
72,BAL,71,Jun 23,CHW,"W,4-0",1,4
73,BAL,72,Jun 24,CHW,"W,4-1",0,2
74,BAL,73,Jun 25,CHW,"W,6-2",1,5
75,BAL,74,Jun 26,CHW,"L,3-4",1,3
76,BAL,75,Jun 27,SEA,"W,9-2",5,9
77,BAL,76,Jun 28,SEA,"L,0-2",0,0
78,BAL,77,Jun 29,SEA,"L,3-9",0,3
79,BAL,Jul,Jul,Opp,Rslt,HR,RBI
80,BAL,78,Jul 1,MIN,"L,2-3",0,2
81,BAL,79,Jul 2,MIN,"L,3-4",1,3
82,BAL,80,Jul 3,MIN,"W,3-1",3,3
83,BAL,81,Jul 4,TEX,"W,7-6",1,6
84,BAL,82,Jul 5,TEX,"W,10-9",2,10
85,BAL,83,Jul 6,TEX,"W,2-1",0,1
86,BAL,84,Jul 7,LAA,"W,4-1",1,4
87,BAL,85,Jul 8,LAA,"W,5-4",0,5
88,BAL,86,Jul 9,LAA,"W,1-0",0,1
89,BAL,87,Jul 10,LAA,"W,9-5",0,7
90,BAL,88,Jul 12,CHC,"W,4-2",2,4
91,BAL,89,Jul 13,CHC,"W,7-1",0,5
92,BAL,90,Jul 15,TBR,"L,4-5",3,4
93,BAL,91,Jul 16,TBR,"W,6-4",1,6
94,BAL,92,Jul 17,TBR,"L,5-7",2,5
95,BAL,93,Jul 22,NYY,"L,6-7",1,6
96,BAL,94,Jul 23,NYY,"W,6-3",1,6
97,BAL,95,Jul 24,NYY,"L,0-6",0,0
98,BAL,96,Jul 25,TBR,"W,5-1",0,5
99,BAL,97,Jul 26,TBR,"W,5-3",3,5
100,BAL,98,Jul 27,TBR,"L,4-6",1,2
101,BAL,99,Jul 28,TBR,"W,3-0",1,3
102,BAL,100,Jul 29,CIN,"W,6-2",1,6
103,BAL,101,Jul 30,CIN,"L,2-8",0,1
104,BAL,102,Jul 31,CIN,"L,2-3",1,2
105,BAL,Aug,Aug,Opp,Rslt,HR,RBI
106,BAL,103,Aug 1,TEX,"W,7-2",1,7
107,BAL,104,Aug 2,TEX,"W,8-2",2,8
108,BAL,105,Aug 3,TEX,"W,6-3",2,5
109,BAL,106,Aug 5,PIT,"W,1-0",0,1
110,BAL,107,Aug 6,PIT,"W,6-3",0,6
111,BAL,108,Aug 7,PIT,"L,1-8",1,1
112,BAL,109,Aug 8,TOR,"W,7-4",4,7
113,BAL,110,Aug 9,TOR,"W,6-5",1,5
114,BAL,111,Aug 11,BOS,"L,3-4",0,3
115,BAL,112,Aug 12,TBR,"W,10-3",2,10
116,BAL,113,Aug 13,TBR,"L,2-8",0,2
117,BAL,114,Aug 14,TBR,"L,1-4",0,0
118,BAL,115,Aug 15,TOR,"W,7-3",1,7
119,BAL,116,Aug 16,TOR,"W,4-2",2,4
120,BAL,117,Aug 17,TOR,"L,1-6",0,1
121,BAL,118,Aug 18,CHC,"L,2-3",0,2
122,BAL,119,Aug 19,BOS,"W,15-10",5,15
123,BAL,120,Aug 20,BOS,"L,3-4",0,2
124,BAL,121,Aug 21,BOS,"W,5-3",0,5
125,BAL,122,Aug 23,CHW,"W,5-3",1,5
126,BAL,123,Aug 24,CHW,"L,3-5",1,3
127,BAL,124,Aug 25,CHW,"W,4-3",2,4
128,BAL,125,Aug 26,HOU,"W,2-0",1,2
129,BAL,126,Aug 27,HOU,"W,3-1",2,3
130,BAL,127,Aug 28,HOU,"L,1-3",0,1
131,BAL,128,Aug 30,CLE,"L,1-5",0,1
132,BAL,129,Aug 31,CLE,"W,4-0",2,4
133,BAL,September/October,September/October,Opp,Rslt,HR,RBI
134,BAL,130,Sep 1,CLE,"W,3-0",3,3
135,BAL,131,Sep 2,OAK,"W,5-2",0,5
136,BAL,132,Sep 3,OAK,"W,8-1",5,8
137,BAL,133,Sep 4,OAK,"L,0-5",0,0
138,BAL,134,Sep 5 (1),TOR,"L,3-7",2,3
139,BAL,135,Sep 5 (2),TOR,"L,4-8",2,4
140,BAL,136,Sep 6,TOR,"W,9-6",0,9
141,BAL,137,Sep 7,TOR,"L,1-4",0,1
142,BAL,138,Sep 9,BOS,"W,3-2",0,2
143,BAL,139,Sep 10,BOS,"L,4-17",1,4
144,BAL,140,Sep 11,BOS,"L,0-1",0,0
145,BAL,141,Sep 13,WSN,"W,4-3",1,3
146,BAL,142,Sep 14,WSN,"W,6-2",1,5
147,BAL,143,Sep 16,TOR,"L,3-6",2,3
148,BAL,144,Sep 17,TOR,"L,3-6",0,3
149,BAL,145,Sep 18,TOR,"W,5-4",1,5
150,BAL,146,Sep 19,DET,"L,0-11",0,0
151,BAL,147,Sep 20,DET,"L,2-3",1,2
152,BAL,148,Sep 21,DET,"W,8-1",1,8
